date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses
2017-05-13,2315615495.73,325881,28132300000.0,1723.12,579635000.0,1950.0,298.99352795,null,
2017-05-14,2139996425.66,372961,29405100000.0,1800.86,437196000.0,2087.5,300.05023437,null,
2017-05-15,3078581756.7,315765,29532600000.0,1808.44,731529000.0,2037.5,308.78479803,null,
2017-05-16,2978691945.4,259127,28446300000.0,1741.7,959045000.0,1687.5,315.76361752,null,
2017-05-17,4164364506.87,305519,28204800000.0,1726.73,1064730000.0,1987.5,510.29128009,null,
2017-05-18,3313761050.05,289454,29710500000.0,1818.7,894321000.0,1787.5,399.08884517,null,
2017-05-19,3257449105.07,302384,30999000000.0,1897.37,1157290000.0,1937.5,425.78328117,null,
2017-05-20,3327056460.68,346598,32422400000.0,1984.24,961336000.0,2037.5,390.75700196,null,
2017-05-21,2622270084.07,337219,33779400000.0,2067.03,1147860000.0,1937.5,369.13038215,null,
2017-05-22,3820150765.45,322702,33393600000.0,2043.19,1942220000.0,1787.5,389.78648473,null,
2017-05-23,4352393155.62,359621,35822600000.0,2191.56,1378750000.0,2050.0,460.64002618,null,
2017-05-24,4940192994.87,352401,37949200000.0,2321.37,1725380000.0,1975.0,477.8048293,null,
2017-05-25,6184473038.26,346957,39995400000.0,2446.24,2406700000.0,2012.5,490.20288872,null,
2017-05-26,4840999758.65,332818,37950600000.0,2320.89,1763480000.0,1900.0,464.56236734,null,
2017-05-27,3547073507.31,320651,35917100000.0,2196.27,1700480000.0,2012.5,520.6563647,null,
2017-05-28,3009205302.47,323382,33595900000.0,2054.08,1147140000.0,2125.0,448.48927991,null,
2017-05-29,3889516961.56,311570,35323500000.0,2159.43,994625000.0,1950.0,480.24853667,null,
2017-05-30,4797425274.62,349637,36897000000.0,2255.36,1443970000.0,2162.5,569.89341057,null,
2017-05-31,5202877436.19,335271,35786700000.0,2187.19,1544830000.0,2162.5,594.80786416,null,
2017-06-01,6272635492.36,312559,37446200000.0,2288.33,1653180000.0,2062.5,561.65061334,null,
2017-06-02,5632317192.17,300256,39344600000.0,2404.03,1317030000.0,1987.5,499.21822643,null,
2017-06-03,5788756496.68,297480,40817100000.0,2493.72,1514950000.0,2262.5,503.98782366,null,
2017-06-04,4650522694.19,254857,41708200000.0,2547.79,1355120000.0,2025.0,471.06840419,null,
2017-06-05,5678874034.84,274263,41133900000.0,2512.4,1369310000.0,1987.5,438.67881742,null,
2017-06-06,5671891433.2,314072,44061000000.0,2690.84,2089610000.0,2012.5,535.27085536,null,
2017-06-07,5823966749.36,332491,46989800000.0,2869.38,1517710000.0,2000.0,656.36252756,null,
2017-06-08,5292679344.77,300045,44557100000.0,2720.49,1281170000.0,2025.0,492.0073024,null,
2017-06-09,5808274449.35,272640,45987100000.0,2807.44,1348950000.0,1825.0,462.43928889,null,
2017-06-10,5217604380.44,273512,46331400000.0,2828.14,2018890000.0,1887.5,414.54392619,null,
2017-06-11,4829169462.69,223428,48208700000.0,2942.41,1752400000.0,1725.0,360.15190412,null,
2017-06-12,6215113783.16,270277,48391200000.0,2953.22,2569530000.0,1950.0,395.87976308,null,
2017-06-13,6617881604.59,283736,43934100000.0,2680.91,1781200000.0,1725.0,462.91802796,null,
2017-06-14,6691408087.35,280982,44528300000.0,2716.88,1696560000.0,1700.0,454.05424556,null,
2017-06-15,5797059182.68,304510,40971300000.0,2499.58,2026260000.0,1975.0,459.35594106,null,
2017-06-16,6330191989.3,279382,40484100000.0,2469.57,1195190000.0,1912.5,382.816318,null,
2017-06-17,4194911330.29,237550,41217200000.0,2514.01,1534510000.0,1775.0,327.1704737,null,
2017-06-18,3853604862.37,207193,43539300000.0,2655.35,1178660000.0,1675.0,273.12864166,null,
2017-06-19,5582398539.55,255352,41800600000.0,2549.03,1446840000.0,1937.5,365.30671874,null,
2017-06-20,5864817758.22,274134,42498000000.0,2591.26,1854190000.0,1812.5,381.84425148,null,
2017-06-21,6487450626.63,273195,44440800000.0,2709.43,1626580000.0,1662.5,447.70176667,null,
2017-06-22,5837821821.02,267521,44143700000.0,2691.03,1097940000.0,1712.5,458.22182223,null,
2017-06-23,5146855012.83,280541,44415900000.0,2707.34,961319000.0,2087.5,370.50029244,null,
2017-06-24,4346203295.91,224825,44932900000.0,2738.52,982750000.0,1725.0,308.54811621,null,
2017-06-25,3797038757.36,186306,42783800000.0,2607.25,1161100000.0,1687.5,255.80194534,null,
2017-06-26,5895901779.35,242763,42514000000.0,2590.57,1663280000.0,1687.5,347.25861729,null,
2017-06-27,5211727025.32,256108,40677900000.0,2478.45,1489790000.0,1650.0,370.2758158,null,
2017-06-28,5449092306.91,279558,41906700000.0,2553.03,1183870000.0,1875.0,393.90241402,null,
2017-06-29,6705903889.03,240101,42150300000.0,2567.56,949979000.0,1625.0,341.7659398,null,
2017-06-30,4861925790.48,259819,41689100000.0,2539.24,860273000.0,1750.0,365.37928772,null,
2017-07-01,3583038400.52,235021,40928200000.0,2492.6,779914000.0,2112.5,265.16702352,null,
2017-07-02,2983493384.91,199491,40010500000.0,2436.4,803747000.0,2337.5,209.75608535,null,
2017-07-03,4635840290.4,242526,41037200000.0,2498.56,964112000.0,2137.5,263.76635238,null,
2017-07-04,4221970598.72,255185,42067900000.0,2561.0,985516000.0,1887.5,294.1990455,null,
2017-07-05,4509176491.29,232364,42760800000.0,2602.87,941566000.0,1887.5,241.26512007,null,
2017-07-06,4966029225.25,242123,42851400000.0,2608.1,761957000.0,1950.0,240.20969838,null,
2017-07-07,4670931845.62,243335,42864200000.0,2608.59,917412000.0,1750.0,246.83178369,null,
2017-07-08,3226246422.43,217922,41417700000.0,2520.27,733330000.0,1962.5,196.81903302,null,
2017-07-09,3564500094.28,187041,42283200000.0,2572.61,527856000.0,1850.0,157.96372217,null,
2017-07-10,4933027000.63,236668,41509000000.0,2525.25,1111200000.0,2362.5,195.65387785,null,
2017-07-11,5026676822.12,280295,39224200000.0,2385.89,1329760000.0,2287.5,219.68628675,null,
2017-07-12,3772479059.58,241995,38355900000.0,2332.77,1117410000.0,2087.5,204.20329691,null,
2017-07-13,4198266048.26,247355,39511000000.0,2402.7,835770000.0,2012.5,211.84444229,null,
2017-07-14,4317220518.59,238562,38823100000.0,2360.59,882503000.0,1812.5,223.99118592,null,
2017-07-15,3460613130.69,231942,36681300000.0,2230.12,993608000.0,1562.5,389.65153103,null,
2017-07-16,2734630627.54,200785,32767600000.0,1991.98,1182870000.0,1962.5,165.78005565,null,
2017-07-17,3757790668.7,219898,31795000000.0,1932.62,1201760000.0,1925.0,190.6879168,null,
2017-07-18,4256487316.81,249043,36749400000.0,2233.52,1512450000.0,1950.0,209.96929806,null,
2017-07-19,4434465111.93,263787,38227800000.0,2323.08,1245100000.0,1937.5,215.01799073,null,
2017-07-20,4238795389.98,238774,37356800000.0,2269.89,2249260000.0,2112.5,227.15089001,null,
2017-07-21,5517509252.43,304511,46719000000.0,2838.41,1489450000.0,2149.99999998,288.42181292,null,
2017-07-22,3593020682.68,223198,43929600000.0,2668.63,1177130000.0,1999.99999998,171.03691994,null,
2017-07-23,3305952385.92,180859,46231100000.0,2808.1,1072840000.0,2149.99999998,125.37693824,null,
2017-07-24,4967853057.88,239894,44995600000.0,2732.7,866474000.0,2224.99999999,166.96352985,null,
2017-07-25,18620423057.5,243888,45410100000.0,2757.5,1460090000.0,1849.99999988,168.49293304,null,
2017-07-26,8180309757.55,237706,42455000000.0,2577.77,937404000.0,1837.49999999,167.53481997,null,
2017-07-27,4551584454.16,225215,41816500000.0,2538.71,789104000.0,1924.99999997,166.27056961,null,
2017-07-28,9231545951.13,247057,44144400000.0,2679.73,1380100000.0,1874.99996999,188.43135328,null,
2017-07-29,10160734332.7,210977,46246700000.0,2807.02,803746000.0,1962.49999987,156.46665336,null,
2017-07-30,22268691501.5,183998,44890700000.0,2724.39,705943000.0,1837.49999989,138.11682218,null,
2017-07-31,6594613177.05,230867,45535800000.0,2763.24,860575000.0,1812.5,194.86886623,null,
2017-08-01,6689047244.92,131726,47321800000.0,2871.3,1324670000.0,1862.49999998,75.94662049,null,
2017-08-02,5926737884.97,209169,44950800000.0,2727.13,1094950000.0,1899.99999999,130.51485682,null,
2017-08-03,3729394908.48,212879,44666400000.0,2709.56,804797000.0,1724.99998998,124.10596423,null,
2017-08-04,4056042202.12,235613,46276200000.0,2806.93,1002120000.0,2237.49999998,113.47123623,null,
2017-08-05,4075922194.59,239594,47778200000.0,2897.63,1945700000.0,2212.49999999,113.56678696,null,
2017-08-06,3690410805.42,199487,53720900000.0,3257.61,1105030000.0,1749.99999999,87.90639939,null,
2017-08-07,5020630427.09,248849,52987300000.0,3212.78,1482280000.0,1912.49999999,121.82649184,null,
2017-08-08,7057922000.33,275410,55590300000.0,3370.22,1752760000.0,2049.99999999,159.06311047,null,
2017-08-09,6123180313.55,260817,56424900000.0,3420.4,1468960000.0,1724.99999997,157.95191311,null,
2017-08-10,7427823197.56,257831,55134700000.0,3341.84,1515110000.0,1674.99999997,193.18600288,null,
2017-08-11,9212240374.47,283857,55668000000.0,3373.82,2021190000.0,1799.9999945,234.94470776,null,
2017-08-12,6577950601.85,260386,60242100000.0,3650.63,2219590000.0,1687.5,210.75240215,null,
2017-08-13,7438423565.01,263162,64034100000.0,3880.04,3159090000.0,1850.0,189.71104645,null,
2017-08-14,9178407106.93,255232,67112300000.0,4066.1,2463090000.0,1624.99999999,249.18827383,null,
2017-08-15,8550156958.43,310850,71425500000.0,4326.99,3258050000.0,1900.0,350.45038263,null,
2017-08-16,9812944255.93,274736,69342700000.0,4200.34,2272040000.0,1625.0,347.52500864,null,
2017-08-17,10098981727.1,347140,72389100000.0,4384.44,2553360000.0,2237.49999995,365.31634912,null,
2017-08-18,9353045628.31,312101,71406500000.0,4324.34,2941710000.0,1862.49999998,337.96192315,null,
2017-08-19,8147578288.58,266681,68333100000.0,4137.75,2975820000.0,1887.49999999,265.91179875,null,
2017-08-20,6532023130.42,210722,69192700000.0,4189.31,2109770000.0,1624.99999997,208.98199632,null,
2017-08-21,8441196696.75,236657,67567100000.0,4090.48,2800890000.0,1437.49999998,297.96496478,null,
2017-08-22,6053667060.94,196194,66051000000.0,3998.35,3764240000.0,1112.49999998,334.18474513,null,
2017-08-23,8413233817.68,315575,67553000000.0,4089.01,2369820000.0,1987.49999919,541.97068157,null,
2017-08-24,5684214366.59,203704,68363900000.0,4137.6,2037750000.0,1262.49918239,386.00005183,null,
2017-08-25,4751050826.15,208068,71595100000.0,4332.82,1727970000.0,1262.5,425.81587924,null,
2017-08-26,5259878902.16,226380,72249100000.0,4372.06,1511610000.0,1312.5,425.31312205,null,
2017-08-27,4650175824.92,261736,71809200000.0,4345.1,1537460000.0,1937.49999994,358.84272776,null,
2017-08-28,6517025771.08,223642,72467900000.0,4384.45,1959330000.0,1612.49999998,378.17846686,null,
2017-08-29,7018030613.49,280967,72553800000.0,4389.21,2486080000.0,1862.49999996,461.76014169,null,
2017-08-30,5835254305.84,271298,75556600000.0,4570.36,1937850000.0,2099.99999998,388.49753064,null,
2017-08-31,6226919988.26,280561,75322300000.0,4555.59,1944930000.0,2037.49996998,413.21492693,null,
2017-09-01,6543906418.43,283496,77748400000.0,4701.76,2599080000.0,2174.99998996,382.74201645,null,
2017-09-02,5610016658.54,236647,81060600000.0,4901.42,2722140000.0,2049.99999998,290.49925995,null,
2017-09-03,5010712909.93,195135,75841700000.0,4585.27,1933190000.0,1924.99999996,239.13526993,null,
2017-09-04,8545309304.08,269105,75955500000.0,4591.63,2987330000.0,2187.49997998,325.40170022,null,
2017-09-05,25112357217.9,277751,69954400000.0,4228.29,2697970000.0,2462.49999998,281.90480314,null,
2017-09-06,8919302509.51,276063,72418700000.0,4376.59,2172100000.0,2024.99999997,272.599878,null,
2017-09-07,8659631981.48,256198,75945000000.0,4589.14,1844620000.0,2199.99999998,257.33579477,null,
2017-09-08,8472648110.09,279313,76220200000.0,4605.16,2700890000.0,2187.49999997,217.76572464,null,
2017-09-09,6635864057.29,217721,70017200000.0,4229.81,1386230000.0,2112.49999997,144.8504163,null,
2017-09-10,5750112286.75,193102,70018100000.0,4229.34,1679090000.0,1725.0,143.23841995,null,
2017-09-11,8802227083.73,253318,68256000000.0,4122.47,1557330000.0,2174.99999997,159.73383044,null,
2017-09-12,8348960668.04,256042,69033400000.0,4168.88,1864530000.0,2349.99999996,148.90795624,null,
2017-09-13,9572197287.25,263130,68432200000.0,4131.98,2219410000.0,2374.99999998,133.73148674,null,
2017-09-14,9855261811.07,267894,64191600000.0,3875.37,2716310000.0,2174.99999997,153.73503591,null,
2017-09-15,9379883364.28,291899,52453500000.0,3166.3,4148070000.0,2249.99999997,174.81664791,null,
2017-09-16,7138624475.31,228088,60271600000.0,3637.75,1818400000.0,2112.5,119.91780546,null,
2017-09-17,5034999229.68,197507,59757800000.0,3606.28,1239150000.0,2200.0,99.41066001,null,
2017-09-18,6932868302.42,218077,59514100000.0,3591.09,1943210000.0,1587.5,168.30810036,null,
2017-09-19,6686534393.43,282761,67520300000.0,4073.79,1563980000.0,1950.0,173.70341529,null,
2017-09-20,6333634653.12,235606,64918500000.0,3916.36,1213830000.0,1462.5,146.40700953,null,
2017-09-21,6533128092.17,255081,64677600000.0,3901.47,1411480000.0,2200.0,136.34884416,null,
2017-09-22,5720887456.18,227476,60152300000.0,3628.02,1194830000.0,1737.5,117.1641681,null,
2017-09-23,4014142522.24,203695,60190000000.0,3629.92,928114000.0,2075.0,99.69585805,null,
2017-09-24,3647802335.17,185132,62954300000.0,3796.15,768015000.0,1812.5,83.67519444,null,
2017-09-25,6352360019.08,226478,61061100000.0,3681.58,1374210000.0,1562.5,147.37049675,null,
2017-09-26,6767415215.13,263510,65161000000.0,3928.41,1043740000.0,1725.0,150.08561133,null,
2017-09-27,6953996512.05,257814,64579200000.0,3892.94,1686880000.0,1837.5,143.49865258,null,
2017-09-28,8005723668.9,275799,69633200000.0,4197.13,1712320000.0,2212.5,134.45160224,null,
2017-09-29,6921384214.32,254269,69219200000.0,4171.62,1367050000.0,2112.5,115.33216245,null,
2017-09-30,6117273737.1,212540,69136600000.0,4166.11,1207450000.0,1725.0,101.44145793,null,
2017-10-01,5393408388.52,203523,72047300000.0,4341.05,1208210000.0,1625.0,119.05349794,null,
2017-10-02,7085722428.99,294852,72963200000.0,4395.81,1431730000.0,1875.0,180.47323995,null,
2017-10-03,5502221558.15,281949,73181300000.0,4408.46,1288020000.0,2287.5,152.53441884,null,
2017-10-04,4721678649.04,232692,71712500000.0,4319.37,1116770000.0,1675.0,136.73283395,null,
2017-10-05,5756696356.16,273118,70233700000.0,4229.88,1161770000.0,1562.5,160.34424031,null,
2017-10-06,4941275864.95,283540,71810600000.0,4324.46,1069940000.0,1987.5,149.02120217,null,
2017-10-07,3833663481.86,231068,72565100000.0,4369.35,906928000.0,1975.0,108.21556432,null,
2017-10-08,4765572899.39,238203,73575400000.0,4429.67,1313870000.0,2275.0,111.79647505,null,
2017-10-09,10500282356.2,296785,76656500000.0,4614.52,1968740000.0,2012.5,149.34098656,null,
2017-10-10,7720480607.97,302941,79351800000.0,4776.21,1597140000.0,2000.0,167.2582099,null,
2017-10-11,7500621259.94,292320,79578200000.0,4789.25,1222280000.0,1737.5,148.17289183,null,
2017-10-12,8328690405.08,293011,80256700000.0,4829.58,2791610000.0,1912.5,174.4145147,null,
2017-10-13,8710528465.74,309683,90812400000.0,5464.16,3615480000.0,1700.0,281.53458216,null,
2017-10-14,7436979779.12,292999,93803000000.0,5643.53,1669030000.0,1762.5,227.59563891,null,
2017-10-15,6631326173.64,283278,97011900000.0,5835.96,1976040000.0,2437.5,162.7073282,null,
2017-10-16,9828202678.13,314551,94559000000.0,5687.57,2008070000.0,2175.0,193.41946089,null,
2017-10-17,14637440375.8,334274,95469300000.0,5741.58,1821570000.0,2050.0,209.13726138,null,
2017-10-18,10358498062.6,329428,93190200000.0,5603.82,2399270000.0,1887.5,192.2026716,null,
2017-10-19,9336231341.07,356807,92867000000.0,5583.74,1780540000.0,2225.0,191.51239568,null,
2017-10-20,9450194220.24,312230,94947900000.0,5708.11,2354430000.0,2237.5,161.97244556,null,
2017-10-21,8132101208.83,312104,99763200000.0,5996.79,2207100000.0,1912.5,167.76730117,null,
2017-10-22,7672719185.27,288949,1.00438e+11,6036.66,2034630000.0,2275.0,155.33193023,null,
2017-10-23,14296685309.1,315925,99941600000.0,6006.0,2401840000.0,2137.5,185.64433949,null,
2017-10-24,12064521030.0,347053,98781600000.0,5935.52,2735700000.0,2087.5,199.79056912,null,
2017-10-25,9021986468.3,315230,91954200000.0,5524.6,1966990000.0,2312.5,141.97537543,null,
2017-10-26,8733216874.17,265647,95685100000.0,5747.95,1905040000.0,2250.0,112.65051758,null,
2017-10-27,9780217059.5,246588,98225400000.0,5899.74,1710130000.0,1300.0,166.66745997,null,
2017-10-28,6965317470.54,206981,96369600000.0,5787.82,1403920000.0,1062.5,175.03828084,null,
2017-10-29,8492465810.74,333871,95819800000.0,5754.44,2859040000.0,1925.0,278.85712501,null,
2017-10-30,10040929639.7,315930,1.01833e+11,6114.85,1772150000.0,1837.5,263.59097424,null,
2017-10-31,10261139373.5,277397,1.0213e+11,6132.02,2311380000.0,1725.0,231.89499927,null,
2017-11-01,12050590910.6,351373,1.07287e+11,6440.97,2870320000.0,1950.0,296.93760422,null,
2017-11-02,13198172316.5,341324,1.1291e+11,6777.77,4653770000.0,1875.0,277.59079476,null,
2017-11-03,11133920200.3,277479,1.18084e+11,7087.53,3369860000.0,1487.5,271.77385265,null,
2017-11-04,8075799852.76,293991,1.19376e+11,7164.48,2483800000.0,1625.0,273.249729,null,
2017-11-05,7906084143.47,251587,1.23388e+11,7404.52,2380410000.0,1762.5,197.6563993,null,
2017-11-06,10365132174.0,270896,1.23379e+11,7403.22,3111900000.0,1662.5,240.33789733,null,
2017-11-07,13186823103.3,335480,1.17056e+11,7023.1,2326340000.0,1950.0,294.12731396,null,
2017-11-08,13615015832.4,301202,1.19041e+11,7141.38,4602200000.0,1800.0,262.16939123,null,
2017-11-09,14514360423.9,341128,1.24146e+11,7446.83,3226250000.0,1912.5,361.32993999,null,
2017-11-10,14919581332.8,271625,1.19607e+11,7173.73,5208250000.0,1500.0,319.97295719,null,
2017-11-11,9589797520.28,194554,1.10362e+11,6618.61,4908680000.0,1000.0,317.05792683,null,
2017-11-12,11582517510.2,185886,1.0498e+11,6295.45,8957350000.0,1000.0,583.61046709,null,
2017-11-13,24717087645.9,309159,99029000000.0,5938.25,6263250000.0,1750.0,783.38626441,null,
2017-11-14,23482168188.1,271867,1.09434e+11,6561.48,3197110000.0,1600.0,615.08687921,null,
2017-11-15,19653332646.4,321636,1.10667e+11,6634.76,4200880000.0,1900.0,603.50996198,null,
2017-11-16,25779850794.8,310244,1.22164e+11,7323.24,5123810000.0,1900.0,502.64025918,null,
2017-11-17,27276055666.4,306450,1.31026e+11,7853.57,4651670000.0,2087.5,401.16643265,null,
2017-11-18,19518236321.5,270738,1.28425e+11,7697.21,3667190000.0,1700.0,289.98839235,null,
2017-11-19,21435790609.5,264695,1.29595e+11,7766.03,3149320000.0,2000.0,247.44354414,null,
2017-11-20,23942095652.1,336029,1.34167e+11,8039.07,3488450000.0,2187.5,329.01817427,null,
2017-11-21,24510232855.2,370918,1.36967e+11,8205.74,4277610000.0,2162.5,310.29655182,null,
2017-11-22,20348301781.6,311885,1.34851e+11,8077.95,3633530000.0,1850.0,256.40318228,null,
2017-11-23,22127414858.8,352050,1.37444e+11,8232.38,4225180000.0,1962.5,265.91956914,null,
2017-11-24,18132626557.3,305586,1.34816e+11,8074.02,5058610000.0,1862.5,233.53648718,null,
2017-11-25,18063710661.0,336533,1.37632e+11,8241.71,4342060000.0,1950.0,195.63976527,null,
2017-11-26,14579400037.7,329524,1.46789e+11,8789.04,5475580000.0,1912.5,191.22207725,null,
2017-11-27,18273427258.0,379086,1.56221e+11,9352.72,5653320000.0,2125.0,236.5030831,null,
2017-11-28,23584545235.9,365821,1.64104e+11,9823.43,6348820000.0,1950.0,245.23091351,null,
2017-11-29,28458302001.1,397917,1.68367e+11,10077.4,11568800000.0,2162.49999928,290.90212855,null,
2017-11-30,22924917043.7,384219,1.65537e+11,9906.79,8310690000.0,2087.5,270.63114407,null,
2017-12-01,19570122510.1,412725,1.70436e+11,10198.6,6783120000.0,2287.5,247.0519056,null,
2017-12-02,18449211953.6,326193,1.8349e+11,10978.3,5138500000.0,2012.5,190.29585342,null,
2017-12-03,18202697112.7,352868,1.85258e+11,11082.7,6608310000.0,2200.0,187.45114274,null,
2017-12-04,24984063999.6,400505,1.89172e+11,11315.4,6132410000.0,2262.5,226.11990963,null,
2017-12-05,27862582837.9,405531,1.95389e+11,11685.7,6895260000.0,2225.0,219.679754,null,
2017-12-06,33519822353.1,443399,1.9939e+11,11923.4,12656300000.0,2350.0,257.16995428,null,
2017-12-07,41078503262.7,374765,2.386e+11,14266.1,17950700000.0,1900.0,364.60560502,null,
2017-12-08,34519751834.0,384936,2.97787e+11,17802.9,21136000000.0,1950.0,641.42966479,null,
2017-12-09,39313620235.6,403225,2.76415e+11,16523.3,13911300000.0,2175.0,567.08842445,null,
2017-12-10,25646823085.0,341256,2.53782e+11,15168.4,13433300000.0,2050.0,458.10029691,null,
2017-12-11,34997845470.9,368427,2.58147e+11,15427.4,12153900000.0,2137.5,483.63865068,null,
2017-12-12,45542037888.6,372821,2.83155e+11,16919.8,14603800000.0,1950.0,537.94407913,null,
2017-12-13,48353069370.8,424393,2.929e+11,17500.0,12976900000.0,2325.0,604.2979452,null,
2017-12-14,37521936559.5,490459,2.74269e+11,16384.6,13777400000.0,2312.5,644.60794431,null,
2017-12-15,35932354891.7,405507,2.77936e+11,16601.3,14310000000.0,2112.49999921,592.70393429,null,
2017-12-16,34015547807.8,364051,2.97376e+11,17760.3,12740600000.0,2137.5,534.01138337,null,
2017-12-17,37469204186.1,391725,3.26141e+11,19475.8,13314600000.0,2312.5,535.43867532,null,
2017-12-18,46053266583.7,394057,3.2e+11,19106.4,14839500000.0,2275.0,587.12548366,null,
2017-12-19,27921654891.1,378482,3.20242e+11,19118.3,16894500000.0,1750.0,662.59550536,null,
2017-12-20,28925969428.8,370141,2.97526e+11,17760.3,22149700000.0,1700.0,911.59174277,null,
2017-12-21,21021432316.6,335350,2.78827e+11,16642.4,16516600000.0,1650.0,1128.76167038,null,
2017-12-22,21320968719.9,380493,2.66381e+11,15898.0,22198000000.0,1937.5,1495.94647734,null,
2017-12-23,17876947895.0,308072,2.33748e+11,13948.7,13086000000.0,1737.5,1065.61559484,null,
2017-12-24,16206983431.0,279371,2.44824e+11,14608.2,11572300000.0,1900.0,881.12136284,null,
2017-12-25,19532753166.0,228791,2.3459e+11,13995.9,10664700000.0,1687.5,689.39441204,null,
2017-12-26,24633024693.3,247298,2.35294e+11,14036.6,13454300000.0,1775.0,725.62381816,null,
2017-12-27,27522917856.5,307486,2.70976e+11,16163.5,12487600000.0,1950.0,784.81712352,null,
2017-12-28,22350204741.6,304904,2.65988e+11,15864.1,12336500000.0,1862.5,785.83389168,null,
2017-12-29,21928912582.0,353659,2.46428e+11,14695.8,13025500000.0,2062.5,785.79504963,null,
2017-12-30,20847802426.6,344260,2.46224e+11,14681.9,14452600000.0,1825.0,778.5711097,null,
2017-12-31,13686043242.4,290259,2.16326e+11,12897.7,12136300000.0,2037.5,545.14452622,null,
2018-01-01,14286973591.9,241601,2.36725e+11,14112.2,10291200000.0,1950.0,469.41303646,null,
2018-01-02,21070141546.1,340809,2.28579e+11,13625.0,16846600000.0,2137.5,649.16497626,null,
2018-01-03,20793365454.0,395806,2.51312e+11,14978.2,16871900000.0,1962.5,749.68547259,null,
2018-01-04,22292265231.5,424840,2.5625e+11,15270.7,21783200000.0,2100.0,778.26109477,null,
2018-01-05,25900974434.4,342564,2.59748e+11,15477.2,23840900000.0,1787.49999925,701.35602085,null,
2018-01-06,32777363199.0,358679,2.93091e+11,17462.1,18314600000.0,2100.0,694.47790564,null,
2018-01-07,38152383782.5,368025,2.94222e+11,17527.3,15866000000.0,2025.0,686.11400249,null,
2018-01-08,28755019697.5,345506,2.76612e+11,16476.2,18413900000.0,2075.0,694.5264055,null,
2018-01-09,23699755585.6,360101,2.53935e+11,15123.7,16660000000.0,2050.0,752.4182028,null,
2018-01-10,21480822244.5,347227,2.44981e+11,14588.5,18500800000.0,2075.0,720.32570087,null,
2018-01-11,18718517841.3,337766,2.51387e+11,14968.2,16534100000.0,2412.5,697.44083354,null,
2018-01-12,16490708794.0,299913,2.25986e+11,13453.9,12065700000.0,2225.0,617.63579417,null,
2018-01-13,12748028050.8,265586,2.34391e+11,13952.4,12763600000.0,1862.5,528.46632102,null,
2018-01-14,12266702309.8,234890,2.41447e+11,14370.8,11084100000.0,1937.5,491.32446483,null,
2018-01-15,13172946669.1,273473,2.31334e+11,13767.3,12750800000.0,1875.0,510.11761779,null,
2018-01-16,28204175767.4,303566,2.32517e+11,13836.1,18853800000.0,1987.5,606.38246009,null,
2018-01-17,17637597012.2,315604,1.92123e+11,11431.1,18830600000.0,2087.5,675.09668652,null,
2018-01-18,15128920554.4,309322,1.88242e+11,11198.8,15020400000.0,2162.5,656.89753535,null,
2018-01-19,11760289034.2,243454,1.9215e+11,11429.8,10740400000.0,2062.5,491.48999429,null,
2018-01-20,10643662158.3,240433,1.95979e+11,11656.2,11801700000.0,2225.0,429.4031975,null,
2018-01-21,9135857725.22,215435,2.1674e+11,12889.2,9935180000.0,2337.5,343.36269629,null,
2018-01-22,11990946776.3,245395,1.95645e+11,11633.1,10537400000.0,2087.5,314.61253947,null,
2018-01-23,11920415581.8,271759,1.84087e+11,10944.5,9660610000.0,2212.5,285.95800518,null,
2018-01-24,11955565338.3,250247,1.83419e+11,10903.4,9940990000.0,2200.0,283.49809897,null,
2018-01-25,9754662056.81,236422,1.92163e+11,11421.7,8873170000.0,1975.0,220.85446644,null,
2018-01-26,11742366541.3,220304,1.89398e+11,11256.0,9746200000.0,1937.5,209.13221596,null,
2018-01-27,6929334037.86,193421,1.88054e+11,11174.9,7583270000.0,1962.5,168.25469362,null,
2018-01-28,11038244788.6,213288,1.93133e+11,11475.3,8350360000.0,1975.0,155.34485572,null,
2018-01-29,9673896110.37,232028,1.97871e+11,11755.5,7107360000.0,1850.0,145.75112922,null,
2018-01-30,9215469710.63,236442,1.90339e+11,11306.8,8637860000.0,2087.5,160.30090386,null,
2018-01-31,7689823496.35,204159,1.70183e+11,10108.2,8041160000.0,1462.5,162.20623626,null,
2018-02-01,10437874263.6,257504,1.72372e+11,10237.3,9959400000.0,2000.0,214.02754492,null,
2018-02-02,10418735069.6,235750,1.53953e+11,9142.28,12726900000.0,2100.0,274.36258243,null,
2018-02-03,6166344342.3,194733,1.49085e+11,8852.12,7263790000.0,1975.0,146.92776937,null,
2018-02-04,5630156385.7,173509,1.54553e+11,9175.7,7073550000.0,2225.0,111.31669812,null,
2018-02-05,12235146915.0,216178,1.39325e+11,8270.54,9285290000.0,2312.49999924,173.7675019,null,
2018-02-06,10209584542.7,243950,1.1881e+11,7051.75,13999800000.0,2125.0,164.26998571,null,
2018-02-07,7383538359.06,213578,1.30683e+11,7755.49,9169280000.0,1762.5,123.52109098,null,
2018-02-08,7389507379.63,173158,1.28714e+11,7637.86,9346750000.0,1637.5,87.98500449,null,
2018-02-09,7502707124.25,177725,1.39412e+11,8271.84,6784820000.0,1687.5,88.36425123,null,
2018-02-10,11259806018.8,181640,1.46981e+11,8720.08,7780960000.0,1787.5,88.79565618,null,
2018-02-11,9520593484.72,147057,1.45245e+11,8616.13,6122190000.0,1887.5,61.96458348,null,
