Date,DJIA,S&P,NASDAQ
2008-10-31,9179.089844,953.1099849999999,1684.709961
2008-11-03,9326.040039,968.669983,1718.890015
2008-11-04,9323.889648,971.3099980000001,1761.089966
2008-11-05,9616.599609,1001.840027,1757.0100100000002
2008-11-06,9134.009766,952.400024,1659.569946
2008-11-07,8696.030273,907.4400019999999,1629.689941
2008-11-10,8946.599609,936.75,1680.6700440000002
2008-11-11,8864.320313,917.150024,1598.589966
2008-11-12,8684.519531,893.3900150000001,1555.170044
2008-11-13,8281.139648,853.1300050000001,1503.060059
2008-11-14,8822.19043,904.3599849999999,1560.589966
2008-11-17,8494.839844,873.2299800000001,1494.73999
2008-11-18,8273.339844,852.340027,1488.930054
2008-11-19,8420.69043,859.0300289999999,1479.130005
2008-11-20,7995.529785,805.869995,1373.77002
2008-11-21,7552.370117,755.840027,1346.77002
2008-11-24,8048.089844,801.200012,1409.719971
2008-11-25,8445.139648,853.400024,1472.02002
2008-11-26,8464.490234,852.900024,1441.209961
2008-11-28,8724.700195,886.8900150000001,1517.949951
2008-12-01,8826.889648,888.6099849999999,1496.089966
2008-12-02,8153.75,817.9400019999999,1423.849976
2008-12-03,8409.139648,843.599976,1416.030029
2008-12-04,8587.070313,869.75,1465.77002
2008-12-05,8376.080078,844.429993,1426.930054
2008-12-08,8637.650391,882.7100220000001,1541.439941
2008-12-09,8934.099609,906.4799800000001,1546.540039
2008-12-10,8693.0,892.169983,1563.660034
2008-12-11,8750.129883,898.349976,1548.469971
2008-12-12,8563.099609,871.7899779999999,1482.550049
2008-12-15,8628.80957,881.070007,1544.160034
2008-12-16,8565.650391,871.5300289999999,1526.060059
2008-12-17,8921.910156,908.159973,1568.880005
2008-12-18,8823.94043,905.9799800000001,1583.170044
2008-12-19,8606.5,886.9600220000001,1572.75
2008-12-22,8573.370117,887.2000119999999,1562.170044
2008-12-23,8518.650391,874.3099980000001,1539.369995
2008-12-24,8416.860352,863.8699949999999,1525.150024
2008-12-26,8468.709961,869.51001,1531.199951
2008-12-29,8515.870117,872.3699949999999,1529.540039
2008-12-30,8487.509766,870.580017,1521.180054
2008-12-31,8666.480469,890.590027,1550.869995
2009-01-02,8772.25,902.98999,1578.869995
2009-01-05,9027.129883,929.169983,1621.47998
2009-01-06,8954.570313,931.169983,1642.369995
2009-01-07,8996.94043,927.4500119999999,1621.630005
2009-01-08,8769.94043,905.7299800000001,1590.25
2009-01-09,8738.799805,909.909973,1617.050049
2009-01-12,8599.259766,890.400024,1573.449951
2009-01-13,8474.610352,869.7899779999999,1537.420044
2009-01-14,8446.009766,867.2800289999999,1521.709961
2009-01-15,8196.240234,841.98999,1489.459961
2009-01-16,8215.669922,844.4500119999999,1532.469971
2009-01-20,8279.629883,849.6400150000001,1520.76001
2009-01-21,7949.169922,806.77002,1466.400024
2009-01-22,8224.429688,839.73999,1470.849976
2009-01-23,8108.790039,822.159973,1440.780029
2009-01-26,8078.040039,832.5,1479.97998
2009-01-27,8117.390137,837.299988,1494.119995
2009-01-28,8175.930176000001,845.7299800000001,1530.47998
2009-01-29,8373.05957,868.8900150000001,1537.469971
2009-01-30,8149.009765999999,845.6900019999999,1519.459961
2009-02-02,8000.620117,823.090027,1460.849976
2009-02-03,7936.990234000001,825.6900019999999,1499.589966
2009-02-04,8070.319823999999,837.77002,1517.189941
2009-02-05,7954.830078,831.75,1498.589966
2009-02-06,8056.379883,846.090027,1547.0
2009-02-09,8281.379883,868.23999,1590.73999
2009-02-10,8269.360352,866.8699949999999,1578.02002
2009-02-11,7887.049805,827.409973,1531.579956
2009-02-12,7931.970215,829.909973,1510.170044
2009-02-13,7933.0,833.950012,1539.719971
2009-02-17,7845.629883,818.6099849999999,1489.119995
2009-02-18,7546.350098000001,791.0599980000001,1480.650024
2009-02-19,7555.22998,787.909973,1478.550049
2009-02-20,7461.490234000001,775.869995,1427.030029
2009-02-23,7365.990234000001,773.25,1452.579956
2009-02-24,7115.339844,744.6900019999999,1399.369995
2009-02-25,7349.580078,770.6400150000001,1428.76001
2009-02-26,7269.060059,765.76001,1436.849976
2009-02-27,7180.970215,749.929993,1376.560059
2009-03-02,7056.47998,729.570007,1356.130005
2009-03-03,6764.810059,704.4400019999999,1341.420044
2009-03-04,6726.5,698.599976,1340.380005
2009-03-05,6874.009765999999,708.27002,1332.380005
2009-03-06,6595.160156,684.039978,1310.589966
2009-03-09,6625.740234000001,680.76001,1284.839966
2009-03-10,6547.009765999999,679.280029,1288.949951
2009-03-11,6923.129883,719.590027,1364.800049
2009-03-12,6932.390137,720.8900150000001,1367.780029
2009-03-13,7167.350098000001,751.969971,1427.030029
2009-03-16,7225.330078,758.840027,1445.27002
2009-03-17,7218.0,753.880005,1409.670044
2009-03-18,7395.700195,776.01001,1454.439941
2009-03-19,7489.680176000001,797.919983,1509.060059
2009-03-20,7402.310059,784.580017,1488.150024
2009-03-23,7279.25,772.3099980000001,1491.26001
2009-03-24,7773.470215,820.599976,1535.680054
2009-03-25,7659.810059,806.8099980000001,1527.589966
2009-03-26,7752.359863,814.0599980000001,1549.400024
2009-03-27,7922.569823999999,828.679993,1564.119995
2009-03-30,7773.310059,809.070007,1516.790039
2009-03-31,7523.77002,790.880005,1518.699951
2009-04-01,7606.129883,793.590027,1504.869995
2009-04-02,7763.990234000001,814.530029,1579.969971
2009-04-03,7980.629883,835.130005,1609.050049
2009-04-06,8016.160156,839.75,1602.23999
2009-04-07,7968.919922,834.119995,1585.579956
2009-04-08,7788.680176000001,816.76001,1576.930054
2009-04-09,7839.890137,829.289978,1618.829956
2009-04-13,8082.02002,855.330017,1641.609985
2009-04-14,8057.410156,856.8800050000001,1637.5
2009-04-15,7914.919922,839.4400019999999,1613.560059
2009-04-16,8029.140137,854.5399779999999,1645.52002
2009-04-17,8125.430176000001,865.179993,1665.599976
2009-04-20,8128.939941,868.2700199999999,1641.349976
2009-04-21,7841.72998,831.25,1599.030029
2009-04-22,7964.779785,847.26001,1630.140015
2009-04-23,7886.810059,844.6199949999999,1651.469971
2009-04-24,7957.450195,853.909973,1666.430054
2009-04-27,8073.819823999999,862.820007,1672.869995
2009-04-28,8023.560059,854.4799800000001,1668.26001
2009-04-29,8018.310059,856.849976,1688.660034
2009-04-30,8188.509765999999,876.590027,1732.469971
2009-05-01,8167.410156,872.73999,1719.290039
2009-05-04,8213.599609,879.2100220000001,1733.709961
2009-05-05,8425.549805,906.099976,1757.2600100000002
2009-05-06,8403.480469,903.9500119999999,1768.689941
2009-05-07,8512.280273,919.580017,1772.0999760000002
2009-05-08,8410.730469,909.0300289999999,1733.5
2009-05-11,8569.230469,922.98999,1713.6500239999998
2009-05-12,8419.169922,910.5200199999999,1742.859985
2009-05-13,8461.799805,905.400024,1696.800049
2009-05-14,8285.919922,884.23999,1672.47998
2009-05-15,8326.219727,892.76001,1687.4899899999998
2009-05-18,8270.150391,886.070007,1696.819946
2009-05-19,8502.480469,909.669983,1727.0
2009-05-20,8471.820313,908.6199949999999,1743.5999760000002
2009-05-21,8416.070313,900.419983,1709.8299559999998
2009-05-22,8292.209961,888.679993,1702.060059
2009-05-26,8277.320313,887.0,1677.719971
2009-05-27,8473.650391,909.9500119999999,1745.560059
2009-05-28,8300.5,892.9600220000001,1744.22998
2009-05-29,8404.040039,907.0200199999999,1756.2600100000002
2009-06-01,8501.530273,923.26001,1796.089966
2009-06-02,8721.599609,942.8699949999999,1821.219971
2009-06-03,8740.070313,942.51001,1825.5999760000002
2009-06-04,8675.280273,932.48999,1829.839966
2009-06-05,8751.75,945.669983,1864.02002
2009-06-08,8759.349609,938.1199949999999,1836.869995
2009-06-09,8764.830078,940.349976,1850.47998
2009-06-10,8763.660156,942.7299800000001,1872.0100100000002
2009-06-11,8736.230469,939.0399779999999,1854.75
2009-06-12,8770.009766,943.4400019999999,1852.430054
2009-06-15,8798.5,942.4500119999999,1837.939941
2009-06-16,8612.44043,925.599976,1825.199951
2009-06-17,8504.360352,911.8900150000001,1799.219971
2009-06-18,8496.730469,910.8599849999999,1809.040039
2009-06-19,8556.959961,919.9600220000001,1824.9899899999998
2009-06-22,8538.519531,918.1300050000001,1809.530029
2009-06-23,8340.44043,893.4600220000001,1771.4200440000002
2009-06-24,8323.509766,896.3099980000001,1780.880005
2009-06-25,8299.25,899.4500119999999,1783.189941
2009-06-26,8468.540039,918.840027,1819.160034
2009-06-29,8440.129883,919.8599849999999,1842.089966
2009-06-30,8528.929688,927.150024,1845.469971
2009-07-01,8447.530273,920.820007,1846.119995
2009-07-02,8503.0,921.23999,1823.689941
2009-07-06,8280.740234,894.2700199999999,1783.5
2009-07-07,8324.950195,898.599976,1787.439941
2009-07-08,8163.600098000001,881.900024,1756.0
2009-07-09,8179.009765999999,881.2800289999999,1756.969971
2009-07-10,8182.490234000001,880.0300289999999,1744.609985
2009-07-13,8146.52002,879.570007,1761.030029
2009-07-14,8331.370117,900.7700199999999,1790.699951
2009-07-15,8363.950195,910.150024,1827.609985
2009-07-16,8612.660156,930.169983,1856.050049
2009-07-17,8711.889648,940.5599980000001,1880.310059
2009-07-20,8746.049805,942.070007,1896.9899899999998
2009-07-21,8848.150391,951.9699710000001,1917.390015
2009-07-22,8912.389648,953.400024,1908.8299559999998
2009-07-23,8882.30957,954.070007,1924.959961
2009-07-24,9066.110352,972.159973,1943.22998
2009-07-27,9093.089844,978.6300050000001,1964.619995
2009-07-28,9106.919922,981.4799800000001,1957.2600100000002
2009-07-29,9092.339844,977.659973,1965.319946
2009-07-30,9072.839844,976.01001,1986.209961
2009-07-31,9154.610352,986.7999880000001,1980.719971
2009-08-03,9173.650391,990.2199710000001,1998.3499760000002
2009-08-04,9285.049805,1001.409973,1996.380005
2009-08-05,9315.360352,1005.409973,2014.449951
2009-08-06,9277.19043,1004.0599980000001,1999.209961
2009-08-07,9258.450195,999.830017,1997.0
2009-08-10,9368.410156,1008.8900150000001,1991.439941
2009-08-11,9334.330078,1005.7700199999999,1985.060059
2009-08-12,9236.05957,994.0,1970.949951
2009-08-13,9362.290039,1005.8599849999999,2009.27002
2009-08-14,9398.040039,1012.2299800000001,2005.790039
2009-08-17,9313.849609,998.179993,1949.22998
2009-08-18,9134.360352,980.6199949999999,1940.550049
2009-08-19,9208.679688,986.8800050000001,1933.390015
2009-08-20,9278.549805,996.409973,1967.569946
2009-08-21,9347.860352,1009.0599980000001,2000.1500239999998
2009-08-24,9506.179688,1026.589966,2026.109985
2009-08-25,9509.209961,1026.630005,2025.589966
2009-08-26,9538.610352,1027.349976,2021.300049
2009-08-27,9541.629883,1027.810059,2021.310059
2009-08-28,9582.740234,1031.619995,2050.530029
2009-08-31,9542.910156,1025.209961,2011.140015
2009-09-01,9492.320313,1019.5200199999999,2001.300049
2009-09-02,9306.209961,996.070007,1960.069946
2009-09-03,9282.030273,996.1199949999999,1975.8499760000002
2009-09-04,9345.360352,1003.840027,1986.97998
2009-09-08,9440.129883,1018.669983,2034.7399899999998
2009-09-09,9496.589844,1025.359985,2038.9200440000002
2009-09-10,9546.540039,1032.98999,2059.47998
2009-09-11,9625.44043,1043.920044,2083.340088
2009-09-14,9598.080078,1040.150024,2066.149902
2009-09-15,9626.419922,1049.030029,2090.330078
2009-09-16,9683.709961,1053.98999,2110.060059
2009-09-17,9789.820313,1067.869995,2129.419922
2009-09-18,9784.75,1066.599976,2134.850098
2009-09-21,9818.610352,1067.140015,2121.340088
2009-09-22,9779.610352,1066.349976,2150.02002
2009-09-23,9830.629883,1072.689941,2152.429932
2009-09-24,9749.990234,1062.560059,2140.060059
2009-09-25,9706.679688,1049.47998,2095.840088
2009-09-28,9663.230469,1045.380005,2101.919922
2009-09-29,9789.740234,1063.689941,2131.669922
2009-09-30,9741.830078,1061.02002,2131.300049
2009-10-01,9711.599609,1054.910034,2111.77002
2009-10-02,9507.620117,1029.709961,2040.839966
2009-10-05,9488.730469,1026.869995,2056.52002
2009-10-06,9601.259766,1042.02002,2080.399902
2009-10-07,9725.69043,1053.650024,2099.060059
2009-10-08,9728.219727,1060.030029,2124.689941
2009-10-09,9786.040039,1065.280029,2120.0
2009-10-12,9865.240234,1071.630005,2145.6298829999996
2009-10-13,9883.980469,1074.959961,2138.699951
2009-10-14,9873.549805,1078.680054,2165.830078
2009-10-15,10014.879883,1090.359985,2164.330078
2009-10-16,10061.360352,1094.670044,2164.72998
2009-10-19,9996.669922,1088.219971,2162.409912
2009-10-20,10092.419922,1098.640015,2180.429932
2009-10-21,10038.839844,1090.359985,2160.780029
2009-10-22,9946.179688,1080.959961,2146.719971
2009-10-23,10099.900391,1095.619995,2186.639893
2009-10-26,9972.330078,1080.359985,2158.810059
2009-10-27,9868.339844,1067.540039,2144.149902
2009-10-28,9881.110352,1061.51001,2103.360107
2009-10-29,9762.910156,1043.689941,2077.040039
2009-10-30,9961.519531,1065.410034,2091.560059
2009-11-02,9712.129883,1036.180054,2047.4200440000002
2009-11-03,9787.469727,1040.920044,2034.089966
2009-11-04,9767.299805,1047.140015,2067.560059
2009-11-05,9807.799805,1047.300049,2078.830078
2009-11-06,10001.349609,1064.949951,2089.48999
2009-11-09,10020.620117,1072.310059,2128.459961
2009-11-10,10223.009766,1091.859985,2147.23999
2009-11-11,10247.419922,1096.040039,2166.530029
2009-11-12,10289.820313,1098.310059,2166.97998
2009-11-13,10197.849609,1087.589966,2156.679932
2009-11-16,10267.530273,1094.130005,2177.310059
2009-11-17,10404.769531,1109.219971,2190.1201170000004
2009-11-18,10426.269531,1109.439941,2199.8701170000004
2009-11-19,10425.330078,1106.439941,2176.3701170000004
2009-11-20,10327.910156,1094.660034,2145.070068
2009-11-23,10320.129883,1094.859985,2168.949951
2009-11-24,10451.25,1105.829956,2174.689941
2009-11-25,10432.959961,1106.48999,2174.0
2009-11-27,10452.230469,1105.469971,2115.959961
2009-11-30,10309.769531,1091.069946,2135.929932
2009-12-01,10343.820313,1098.890015,2162.22998
2009-12-02,10470.44043,1109.030029,2178.51001
2009-12-03,10455.629883,1110.589966,2190.419922
2009-12-04,10368.570313,1100.430054,2203.75
2009-12-07,10386.860352,1105.52002,2191.350098
2009-12-08,10385.419922,1103.040039,2174.719971
2009-12-09,10282.849609,1091.069946,2170.02002
2009-12-10,10336.0,1098.689941,2194.899902
2009-12-11,10403.410156,1103.959961,2200.959961
2009-12-14,10471.280273,1107.839966,2202.310059
2009-12-15,10499.30957,1114.109985,2203.540039
2009-12-16,10449.80957,1108.609985,2210.350098
2009-12-17,10439.990234,1106.359985,2193.5
2009-12-18,10309.389648,1097.859985,2197.570068
2009-12-21,10330.099609,1105.310059,2224.040039
2009-12-22,10414.669922,1114.51001,2242.610107
2009-12-23,10464.320313,1118.839966,2257.209961
2009-12-24,10467.120117,1121.079956,2273.949951
2009-12-28,10517.910156,1127.530029,2290.040039
2009-12-29,10547.830078,1128.550049,2293.939941
2009-12-30,10544.360352,1125.530029,2284.560059
2009-12-31,10548.509766,1126.599976,2292.919922
2010-01-04,10430.69043,1116.560059,2294.409912
2010-01-05,10584.55957,1132.660034,2307.27002
2010-01-06,10564.719727,1135.709961,2307.709961
2010-01-07,10571.110352,1136.27002,2298.090088
2010-01-08,10606.400391,1140.52002,2292.23999
2010-01-11,10620.30957,1145.959961,2324.780029
2010-01-12,10662.860352,1143.810059,2297.280029
2010-01-13,10628.089844,1137.310059,2289.459961
2010-01-14,10680.160156,1145.680054,2303.310059
2010-01-15,10706.990234,1147.719971,2316.97998
2010-01-19,10608.370117,1136.030029,2291.02002
2010-01-20,10719.69043,1147.949951,2304.310059
2010-01-21,10603.910156,1138.680054,2298.22998
2010-01-22,10389.580078,1115.48999,2255.76001
2010-01-25,10175.099609,1092.400024,2220.290039
2010-01-26,10195.349609,1095.800049,2203.439941
2010-01-27,10194.290039,1091.939941,2200.300049
2010-01-28,10236.919922,1096.930054,2220.310059
2010-01-29,10122.040039,1087.609985,2198.26001
2010-02-01,10068.990234,1073.890015,2155.810059
2010-02-02,10186.129883,1090.050049,2171.659912
2010-02-03,10291.730469,1100.670044,2181.01001
2010-02-04,10273.120117,1097.25,2176.389893
2010-02-05,10003.69043,1064.119995,2131.919922
2010-02-08,10005.429688,1065.51001,2140.100098
2010-02-09,9910.280273,1060.060059,2153.100098
2010-02-10,10055.459961,1069.680054,2147.459961
2010-02-11,10037.849609,1067.099976,2145.090088
2010-02-12,10137.230469,1075.949951,2157.689941
2010-02-16,10100.80957,1079.130005,2200.3798829999996
2010-02-17,10261.480469,1096.140015,2222.8701170000004
2010-02-18,10309.389648,1099.030029,2223.219971
2010-02-19,10387.769531,1105.48999,2233.330078
2010-02-22,10402.429688,1110.0,2250.919922
2010-02-23,10383.160156,1107.48999,2238.01001
2010-02-24,10284.0,1095.890015,2222.399902
2010-02-25,10366.599609,1101.23999,2208.6201170000004
2010-02-26,10321.410156,1103.099976,2234.439941
2010-03-01,10326.099609,1105.359985,2247.399902
2010-03-02,10404.160156,1117.01001,2279.070068
2010-03-03,10406.280273,1119.359985,2284.820068
2010-03-04,10396.530273,1119.119995,2282.570068
2010-03-05,10445.129883,1125.119995,2304.01001
2010-03-08,10563.780273,1138.400024,2326.25
2010-03-09,10552.240234,1137.560059,2325.780029
2010-03-10,10560.129883,1140.219971,2340.949951
2010-03-11,10560.980469,1143.959961,2351.110107
2010-03-12,10611.769531,1151.709961,2376.070068
2010-03-15,10623.410156,1148.530029,2361.919922
2010-03-16,10642.530273,1150.829956,2367.320068
2010-03-17,10686.360352,1159.939941,2381.649902
2010-03-18,10733.44043,1166.130005,2387.540039
2010-03-19,10780.0,1166.680054,2391.199951
2010-03-22,10741.0,1157.25,2360.350098
2010-03-23,10787.179688,1166.469971,2397.899902
2010-03-24,10887.620117,1172.699951,2406.719971
2010-03-25,10837.509766,1170.030029,2415.23999
2010-03-26,10841.290039,1167.579956,2406.72998
2010-03-29,10849.230469,1167.709961,2403.77002
2010-03-30,10895.019531,1173.75,2406.689941
2010-03-31,10907.339844,1171.75,2402.97998
2010-04-01,10857.30957,1171.22998,2411.679932
2010-04-05,10927.450195,1178.709961,2409.47998
2010-04-06,10972.490234,1186.01001,2420.330078
2010-04-07,10961.950195,1188.22998,2433.100098
2010-04-08,10896.990234,1181.75,2423.98999
2010-04-09,10926.919922,1187.469971,2441.310059
2010-04-12,10996.75,1194.939941,2455.399902
2010-04-13,11006.719727,1195.939941,2454.949951
2010-04-14,11020.700195,1198.689941,2481.800049
2010-04-15,11122.959961,1210.77002,2503.409912
2010-04-16,11143.660156,1210.170044,2505.3798829999996
2010-04-19,11018.360352,1192.060059,2477.800049
2010-04-20,11093.110352,1199.040039,2492.719971
2010-04-21,11116.910156,1207.160034,2506.610107
2010-04-22,11119.780273,1202.52002,2483.52002
2010-04-23,11132.179688,1207.869995,2514.850098
2010-04-26,11205.110352,1217.069946,2529.850098
2010-04-27,11203.669922,1209.920044,2512.580078
2010-04-28,10988.870117,1184.589966,2483.030029
2010-04-29,11045.639648,1193.300049,2487.330078
2010-04-30,11168.230469,1206.77002,2509.98999
2010-05-03,11009.599609,1188.579956,2472.320068
2010-05-04,11149.480469,1197.5,2465.550049
2010-05-05,10918.400391,1169.23999,2395.209961
2010-05-06,10868.120117,1164.380005,2391.209961
2010-05-07,10519.419922,1127.040039,2308.709961
2010-05-10,10386.179688,1122.27002,2365.969971
2010-05-11,10780.0,1156.390015,2347.699951
2010-05-12,10742.150391,1155.430054,2388.639893
2010-05-13,10896.610352,1170.040039,2416.360107
2010-05-14,10780.679688,1157.189941,2373.8798829999996
2010-05-17,10616.980469,1136.52002,2352.77002
2010-05-18,10625.450195,1138.780029,2372.840088
2010-05-19,10505.700195,1119.569946,2307.780029
2010-05-20,10440.209961,1107.339966,2245.560059
2010-05-21,10063.929688,1067.26001,2169.580078
2010-05-24,10193.459961,1084.780029,2220.600098
2010-05-25,10061.429688,1067.420044,2157.449951
2010-05-26,10045.110352,1075.51001,2226.23999
2010-05-27,9971.730469,1074.27002,2244.820068
2010-05-28,10258.0,1102.589966,2275.189941
2010-06-01,10133.94043,1087.300049,2244.790039
2010-06-02,10025.610352,1073.01001,2234.590088
2010-06-03,10250.669922,1098.819946,2285.76001
2010-06-04,10249.610352,1098.430054,2257.050049
2010-06-07,9931.75,1065.839966,2226.600098
2010-06-08,9812.94043,1050.810059,2176.070068
2010-06-09,9941.570313,1062.75,2184.780029
2010-06-10,9901.669922,1058.77002,2188.709961
2010-06-11,10166.780273,1082.650024,2199.399902
2010-06-14,10211.830078,1095.0,2263.659912
2010-06-15,10192.400391,1091.209961,2256.47998
2010-06-16,10404.240234,1114.02002,2293.560059
2010-06-17,10409.980469,1115.97998,2316.590088
2010-06-18,10435.0,1116.160034,2308.939941
2010-06-21,10452.459961,1122.790039,2341.110107
2010-06-22,10441.950195,1113.900024,2296.830078
2010-06-23,10293.299805,1095.569946,2264.409912
2010-06-24,10297.080078,1090.930054,2246.199951
2010-06-25,10153.480469,1075.099976,2224.72998
2010-06-28,10143.049805,1077.5,2227.429932
2010-06-29,10135.719727,1071.099976,2183.919922
2010-06-30,9868.339844,1040.560059,2134.030029
2010-07-01,9773.269531,1031.099976,2110.75
2010-07-02,9732.530273,1027.650024,2105.5
2010-07-06,9686.480469,1028.089966,2122.280029
2010-07-07,9743.620117,1028.540039,2099.659912
2010-07-08,10019.259766,1062.920044,2174.959961
2010-07-09,10138.990234,1070.5,2174.199951
2010-07-12,10199.240234,1077.22998,2194.1201170000004
2010-07-13,10217.549805,1080.650024,2221.25
2010-07-14,10370.959961,1095.609985,2246.98999
2010-07-15,10367.099609,1094.459961,2247.76001
2010-07-16,10356.200195,1093.849976,2231.709961
2010-07-19,10098.120117,1066.849976,2185.810059
2010-07-20,10151.480469,1064.530029,2165.350098
2010-07-21,10226.019531,1086.670044,2236.1298829999996
2010-07-22,10121.80957,1072.140015,2216.040039
2010-07-23,10321.160156,1092.170044,2234.340088
2010-07-26,10424.169922,1102.890015,2271.6201170000004
2010-07-27,10525.280273,1117.359985,2306.6201170000004
2010-07-28,10537.009766,1112.839966,2284.6201170000004
2010-07-29,10498.94043,1108.069946,2279.070068
2010-07-30,10465.19043,1098.439941,2227.290039
2010-08-02,10468.820313,1107.530029,2283.320068
2010-08-03,10673.919922,1125.339966,2291.75
2010-08-04,10630.200195,1121.060059,2291.090088
2010-08-05,10679.669922,1125.780029,2291.219971
2010-08-06,10668.549805,1122.069946,2267.419922
2010-08-09,10654.620117,1122.800049,2298.810059
2010-08-10,10696.629883,1122.920044,2280.060059
2010-08-11,10631.820313,1116.890015,2236.929932
2010-08-12,10361.580078,1081.47998,2164.639893
2010-08-13,10320.330078,1082.219971,2183.090088
2010-08-16,10303.070313,1077.48999,2161.310059
2010-08-17,10297.629883,1081.160034,2197.090088
2010-08-18,10398.589844,1092.079956,2205.300049
2010-08-19,10411.150391,1092.439941,2204.800049
2010-08-20,10270.980469,1075.630005,2172.26001
2010-08-23,10215.509766,1073.359985,2188.340088
2010-08-24,10173.049805,1063.199951,2131.0
2010-08-25,10040.150391,1048.97998,2109.149902
2010-08-26,10059.900391,1056.280029,2148.48999
2010-08-27,9982.179688,1049.27002,2134.159912
2010-08-30,10145.580078,1062.900024,2145.76001
2010-08-31,10006.419922,1046.880005,2109.76001
2010-09-01,10016.009766,1049.719971,2142.75
2010-09-02,10270.080078,1080.660034,2178.98999
2010-09-03,10321.919922,1093.609985,2227.959961
2010-09-07,10446.799805,1102.599976,2227.26001
2010-09-08,10338.490234,1092.359985,2216.070068
2010-09-09,10388.139648,1101.150024,2251.090088
2010-09-10,10415.009766,1104.569946,2239.080078
2010-09-13,10458.599609,1113.380005,2263.800049
2010-09-14,10544.730469,1121.160034,2281.310059
2010-09-15,10526.419922,1119.430054,2283.169922
2010-09-16,10571.75,1123.890015,2297.51001
2010-09-17,10595.549805,1126.390015,2318.419922
2010-09-20,10608.080078,1126.569946,2322.800049
2010-09-21,10753.389648,1142.819946,2355.27002
2010-09-22,10761.110352,1139.48999,2339.909912
2010-09-23,10738.480469,1131.099976,2316.709961
2010-09-24,10664.389648,1131.689941,2356.26001
2010-09-27,10860.030273,1148.640015,2379.72998
2010-09-28,10809.169922,1142.310059,2373.1298829999996
2010-09-29,10857.980469,1146.75,2372.3701170000004
2010-09-30,10836.040039,1145.969971,2390.959961
2010-10-01,10789.719727,1143.48999,2386.820068
2010-10-04,10828.849609,1144.959961,2362.25
2010-10-05,10752.780273,1140.680054,2368.52002
2010-10-06,10936.790039,1159.810059,2395.159912
2010-10-07,10968.410156,1161.569946,2391.6298829999996
2010-10-08,10948.5,1158.359985,2384.76001
2010-10-11,11006.929688,1165.319946,2403.459961
2010-10-12,11010.790039,1164.280029,2397.699951
2010-10-13,11022.820313,1171.319946,2432.550049
2010-10-14,11096.990234,1177.819946,2441.209961
2010-10-15,11096.009766,1177.469971,2461.699951
2010-10-18,11062.629883,1176.829956,2470.1201170000004
2010-10-19,11139.599609,1178.640015,2442.209961
2010-10-20,10974.519531,1166.73999,2443.199951
2010-10-21,11105.240234,1179.819946,2470.719971
2010-10-22,11146.410156,1180.52002,2461.600098
2010-10-25,11133.400391,1184.73999,2491.6201170000004
2010-10-26,11163.139648,1184.880005,2476.51001
2010-10-27,11168.400391,1183.839966,2484.090088
2010-10-28,11127.339844,1184.469971,2516.159912
2010-10-29,11120.450195,1183.869995,2505.98999
2010-11-01,11120.299805,1185.709961,2520.449951
2010-11-02,11125.219727,1187.859985,2525.939941
2010-11-03,11184.879883,1193.790039,2532.830078
2010-11-04,11216.650391,1198.339966,2569.27002
2010-11-05,11435.219727,1221.199951,2577.6298829999996
2010-11-08,11439.540039,1223.23999,2570.860107
2010-11-09,11403.589844,1223.589966,2587.080078
2010-11-10,11342.80957,1213.140015,2564.310059
2010-11-11,11326.69043,1213.040039,2534.23999
2010-11-12,11281.280273,1209.069946,2540.469971
2010-11-15,11194.019531,1200.439941,2529.02002
2010-11-16,11194.700195,1194.790039,2494.209961
2010-11-17,11017.830078,1178.329956,2471.27002
2010-11-18,11010.490234,1183.75,2504.409912
2010-11-19,11180.769531,1196.119995,2510.790039
2010-11-22,11201.660156,1198.069946,2509.389893
2010-11-23,11177.599609,1192.51001,2504.209961
2010-11-24,11037.349609,1183.699951,2519.889893
2010-11-26,11183.5,1194.160034,2525.909912
2010-11-29,11083.75,1189.079956,2522.23999
2010-11-30,11049.719727,1182.959961,2497.1201170000004
2010-12-01,11007.230469,1186.599976,2535.189941
2010-12-02,11255.929688,1206.810059,2553.679932
2010-12-03,11361.879883,1219.930054,2569.02002
2010-12-06,11381.330078,1223.869995,2591.280029
2010-12-07,11363.849609,1227.25,2623.149902
2010-12-08,11354.450195,1225.02002,2604.570068
2010-12-09,11370.44043,1230.140015,2623.149902
2010-12-10,11370.05957,1233.849976,2623.280029
2010-12-13,11406.160156,1242.52002,2645.350098
2010-12-14,11429.240234,1241.839966,2631.340088
2010-12-15,11475.639648,1241.579956,2625.810059
2010-12-16,11457.929688,1236.339966,2620.560059
2010-12-17,11499.019531,1243.630005,2643.350098
2010-12-20,11491.299805,1245.76001,2651.97998
2010-12-21,11478.360352,1249.430054,2658.939941
2010-12-22,11532.169922,1254.939941,2669.0
2010-12-23,11559.110352,1257.530029,2667.419922
2010-12-27,11572.80957,1254.660034,2657.090088
2010-12-28,11554.799805,1259.099976,2671.850098
2010-12-29,11572.740234,1258.780029,2667.179932
2010-12-30,11585.379883,1259.439941,2665.679932
2010-12-31,11569.330078,1256.76001,2660.580078
2011-01-03,11577.429688,1257.619995,2676.649902
2011-01-04,11670.900391,1272.949951,2699.860107
2011-01-05,11688.610352,1268.780029,2673.909912
2011-01-06,11716.929688,1276.290039,2704.3798829999996
2011-01-07,11696.860352,1274.410034,2712.75
2011-01-10,11672.339844,1270.839966,2691.469971
